source_name,url,final_storage_name,ts_multiplier
gettyimages,http://media.gettyimages.com/videos/crowds-of-people-walk-across-a-busy-manhattan-street-on-a-summer-day-video-id181543733,181543733.mp4,
gettyimages,http://media.gettyimages.com/videos/the-33rd-street-path-train-entrance-on-6th-avenue-the-surrounding-is-video-id181543771,181543771.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-traders-shouting-and-gesturing-and-making-trades-chicago-video-id181841551,181841551.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-traders-shouting-and-gesturing-and-making-trades-chicago-video-id181841552,181841552.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-busy-street-nihonbashi-tokyo-japan-video-id181841963,181841963.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-people-walking-on-crowd-sidewalk-at-fifth-avenue-in-christmas-video-id181842044,181842044.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-people-walking-on-crowd-sidewalk-at-fifth-avenue-in-christmas-video-id181842052,181842052.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-walking-along-concourse-video-id181947345,181947345.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-pedestrians-at-crosswalk-video-id181947366,181947366.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-pedestrians-at-crosswalk-video-id181947368,181947368.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-walking-along-concourse-video-id181947476,181947476.mp4,
gettyimages,http://media.gettyimages.com/videos/subway-train-stops-beside-crowded-platform-brussels-video-id183-8,183-8.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-of-subway-train-stopping-at-crowded-station-platform-video-id184-57,184-57.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-in-subway-station-as-train-pulls-in-video-id184-61,184-61.mp4,
gettyimages,http://media.gettyimages.com/videos/people-exiting-train-into-crowded-subway-station-video-id184-63,184-63.mp4,
gettyimages,http://media.gettyimages.com/videos/people-crowd-on-to-escalator-in-subway-station-video-id184-64,184-64.mp4,
gettyimages,http://media.gettyimages.com/videos/commuting-com-ba-video-id185810880,185810880.mp4,
gettyimages,http://media.gettyimages.com/videos/fremont-street-downtown-las-vegas-people-video-id185952827,185952827.mp4,
gettyimages,http://media.gettyimages.com/videos/fremont-street-downtown-las-vegas-people-video-id185952828,185952828.mp4,
gettyimages,http://media.gettyimages.com/videos/exterior-shots-of-streetscenes-shoppers-a-sea-of-heads-walking-down-video-id186606908,186606908.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-ancestral-ritual-formalities-for-jongmyo-shrine-seoul-south-video-id187188995,187188995.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-ancestral-ritual-formalities-for-jongmyo-shrine-seoul-south-video-id187188996,187188996.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-lots-of-people-walking-crossing-in-omotesando-with-vehicles-video-id187189866,187189866.mp4,
gettyimages,http://media.gettyimages.com/videos/shopping-street-at-sensoji-shrine-video-id187373497,187373497.mp4,
gettyimages,http://media.gettyimages.com/videos/tokyo-led-fireflies-festival-video-id187373500,187373500.mp4,
gettyimages,http://media.gettyimages.com/videos/tokyo-led-fireflies-festival-video-id187373501,187373501.mp4,
gettyimages,http://media.gettyimages.com/videos/tokyo-led-fireflies-festival-video-id187373502,187373502.mp4,
gettyimages,http://media.gettyimages.com/videos/tokyo-led-fireflies-festival-video-id187373503,187373503.mp4,
gettyimages,http://media.gettyimages.com/videos/tokyo-stock-exchange-video-id187373597,187373597.mp4,
gettyimages,http://media.gettyimages.com/videos/ginza-subway-line-video-id187373652,187373652.mp4,
gettyimages,http://media.gettyimages.com/videos/ginza-subway-line-video-id187373653,187373653.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-crowds-video-id187373666,187373666.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-crowds-video-id187373667,187373667.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-at-the-subway-video-id187373671,187373671.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-at-the-subway-video-id187373672,187373672.mp4,
gettyimages,http://media.gettyimages.com/videos/tokyo-station-video-id187373681,187373681.mp4,
gettyimages,http://media.gettyimages.com/videos/inside-tokyo-station-video-id187373684,187373684.mp4,
gettyimages,http://media.gettyimages.com/videos/inside-a-jr-train-video-id187373695,187373695.mp4,
gettyimages,http://media.gettyimages.com/videos/inside-a-jr-train-video-id187373696,187373696.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-samba-festival-video-id187373740,187373740.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-samba-festival-video-id187373741,187373741.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-samba-festival-video-id187373742,187373742.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-samba-festival-video-id187373757,187373757.mp4,
gettyimages,http://media.gettyimages.com/videos/asakusa-samba-festival-video-id187373760,187373760.mp4,
gettyimages,http://media.gettyimages.com/videos/underground-subway-station-video-id187373770,187373770.mp4,
gettyimages,http://media.gettyimages.com/videos/underground-subway-station-video-id187373771,187373771.mp4,
gettyimages,http://media.gettyimages.com/videos/underground-subway-station-video-id187373772,187373772.mp4,
gettyimages,http://media.gettyimages.com/videos/underground-subway-station-video-id187373773,187373773.mp4,
gettyimages,http://media.gettyimages.com/videos/underground-subway-station-video-id187373775,187373775.mp4,
gettyimages,http://media.gettyimages.com/videos/passage-way-connecting-different-train-lines-in-shinjuku-video-id187373788,187373788.mp4,
gettyimages,http://media.gettyimages.com/videos/large-group-of-nottingham-forest-fans-hold-minutes-silence-as-church-video-id1B010860_t186,1B010860_t186.mp4,
gettyimages,http://media.gettyimages.com/videos/passengers-disembark-and-embark-onto-a-crowded-tube-train-video-id1B011617_0042,1B011617_0042.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walk-along-a-london-street-available-in-hd-video-id1B011626_0167,1B011626_0167.mp4,
gettyimages,http://media.gettyimages.com/videos/tourist-chats-with-his-tour-guide-on-a-crowded-city-sidewalk-in-hd-video-id1B011957_005,1B011957_005.mp4,
gettyimages,http://media.gettyimages.com/videos/new-yorkers-hurry-through-the-busy-streets-of-new-york-video-id1B012102_107,1B012102_107.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-of-passengers-using-ubahn-underground-escalators-munich-video-id1B04928_0004,1B04928_0004.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-of-commuters-board-and-alight-underground-trains-on-busy-ubahn-video-id1B04928_0005,1B04928_0005.mp4,
gettyimages,http://media.gettyimages.com/videos/commuters-on-crowded-platform-wait-as-train-slowly-enters-station-video-id1B05380_0006,1B05380_0006.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-japanese-people-cramming-on-to-train-japan-video-id1B0589_0042,1B0589_0042.mp4,
gettyimages,http://media.gettyimages.com/videos/men-flee-gunfire-during-donga-stick-fighting-festival-suri-territory-video-id1B07459_0003,1B07459_0003.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-and-shoppers-move-along-a-busy-street-in-new-delhi-in-hd-video-id1B610909_240,1B610909_240.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-crowd-walking-on-cobblestone-street-nyc-documentary-video-id2013-118,2013-118.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-exiting-subway-station-nyc-documentary-video-id2013-119,2013-119.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-walking-down-stairs-of-exit-of-elevated-subway-station-nyc-video-id2013-120,2013-120.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-crowd-walking-on-cobblestone-street-nyc-documentary-video-id2013-122,2013-122.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-stream-of-defense-workers-walking-down-hallway-video-id2021-177,2021-177.mp4,
gettyimages,http://media.gettyimages.com/videos/children-teens-getting-on-school-bus-educational-video-id2030-257,2030-257.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-of-crowd-exiting-train-onto-station-platform-nyc-video-id232-96,232-96.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-walking-on-busy-narrow-city-street-rome-via-condotti-video-id270-71,270-71.mp4,
gettyimages,http://media.gettyimages.com/videos/wide-shot-of-crowd-running-in-large-room-explosion-in-background-video-id307-84,307-84.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-crowd-of-medieval-people-running-down-stairs-video-id308-115,308-115.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-medieval-people-running-down-steps-video-id308-116,308-116.mp4,
gettyimages,http://media.gettyimages.com/videos/6th-century-crowd-of-knights-with-swords-fight-with-peasants-knights-video-id356-33,356-33.mp4,
gettyimages,http://media.gettyimages.com/videos/s-crowd-of-people-throwing-pies-at-reception-keystone-hotel-video-id357-186,357-186.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-standing-outdoors-in-winter-nyc-video-id379-93,379-93.mp4,
gettyimages,http://media.gettyimages.com/videos/-video-id380-12,380-12.mp4,
gettyimages,http://media.gettyimages.com/videos/1940s50s-salesman-talks-to-couple-at-car-dealership-he-opens-car-door-video-id395-56,395-56.mp4,
gettyimages,http://media.gettyimages.com/videos/1940s-high-angle-wide-shot-crowd-of-male-blue-collar-workers-entering-video-id396-54,396-54.mp4,
gettyimages,http://media.gettyimages.com/videos/high-angle-crowd-of-male-workers-entering-factory-thru-factory-gates-video-id396-56,396-56.mp4,
gettyimages,http://media.gettyimages.com/videos/line-of-male-blue-collar-workers-exiting-factory-thru-gate-video-id396-62,396-62.mp4,
gettyimages,http://media.gettyimages.com/videos/slow-motion-subway-train-pulling-into-station-crowd-of-people-getting-video-id413-58,413-58.mp4,
gettyimages,http://media.gettyimages.com/videos/workmen-leaving-platts-works-video-id450004926,450004926.mp4,
gettyimages,http://media.gettyimages.com/videos/workers-come-through-the-gates-at-bradley-shed-video-id450004976,450004976.mp4,
gettyimages,http://media.gettyimages.com/videos/workers-leaving-cheathams-bankwood-mill-video-id450004982,450004982.mp4,
gettyimages,http://media.gettyimages.com/videos/people-waiting-in-line-and-coming-and-going-tijuana-mexico-video-id450015802,450015802.mp4,
gettyimages,http://media.gettyimages.com/videos/san-ysidro-port-of-entry-video-id450015804,450015804.mp4,
gettyimages,http://media.gettyimages.com/videos/mexicali-mexico-video-id450015806,450015806.mp4,
gettyimages,http://media.gettyimages.com/videos/mexicali-mexico-video-id450015810,450015810.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-commuters-stand-on-a-train-platform-waiting-for-the-subway-video-id450040020,450040020.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-commuters-stand-on-a-train-platform-waiting-for-the-subway-video-id450040022,450040022.mp4,
gettyimages,http://media.gettyimages.com/videos/commuters-walk-along-a-railway-platform-during-the-morning-rush-hour-video-id450045526,450045526.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-through-the-station-video-id450064868,450064868.mp4,
gettyimages,http://media.gettyimages.com/videos/toronto-video-id450070872,450070872.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-people-rioting-in-street-in-front-of-maison-pico-and-one-man-video-id450345105,450345105.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-people-going-in-train-video-id450345507,450345507.mp4,
gettyimages,http://media.gettyimages.com/videos/hollister-storefront-on-5th-ave-in-new-york-city-video-id451651955,451651955.mp4,
gettyimages,http://media.gettyimages.com/videos/shoppers-on-nanjing-road-video-id451732052,451732052.mp4,
gettyimages,http://media.gettyimages.com/videos/shoppers-on-nanjing-road-video-id451732054,451732054.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-shopping-street-video-id451738114,451738114.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-shopping-street-video-id451738116,451738116.mp4,
gettyimages,http://media.gettyimages.com/videos/morning-commuters-make-their-way-to-work-in-tokyo-japan-on-thursday-video-id452439994,452439994.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-shibuya-video-id452607659,452607659.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607683,452607683.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607711,452607711.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-shinjuku-video-id452607713,452607713.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-shinjuku-video-id452607715,452607715.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-shinjuku-video-id452607717,452607717.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607721,452607721.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607735,452607735.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607737,452607737.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607739,452607739.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607745,452607745.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607747,452607747.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607773,452607773.mp4,
gettyimages,http://media.gettyimages.com/videos/japan-tokyo-video-id452607777,452607777.mp4,
gettyimages,http://media.gettyimages.com/videos/general-view-office-workers-walk-along-a-street-from-moorgate-london-video-id453386816,453386816.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-of-people-shopping-on-orchard-road-video-id453617104,453617104.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-shopping-on-orchard-road-video-id453617106,453617106.mp4,
gettyimages,http://media.gettyimages.com/videos/exterior-shot-of-crowds-of-shoppers-walking-along-a-busy-high-street-video-id453641410,453641410.mp4,
gettyimages,http://media.gettyimages.com/videos/traders-work-on-sales-at-the-chicago-board-of-trade-video-id453988052,453988052.mp4,
gettyimages,http://media.gettyimages.com/videos/recoleta-district-in-buenos-aires-with-the-obelisk-in-background-video-id454201821,454201821.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-on-a-busy-crosswalk-buenos-aires-argentina-video-id454201823,454201823.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-simeonstrasse-and-porta-nigra-trier-rhineland-palatinate-video-id454381677,454381677.mp4,
gettyimages,http://media.gettyimages.com/videos/tourists-walking-in-getreidegasse-in-salzburg-video-id454393819,454393819.mp4,
gettyimages,http://media.gettyimages.com/videos/timelapsed-pedestrian-commuter-crowd-walking-at-champs-elysee-video-id455084784,455084784.mp4,
gettyimages,http://media.gettyimages.com/videos/general-views-commuters-walking-towards-over-london-bridge-on-their-video-id455390354,455390354.mp4,
gettyimages,http://media.gettyimages.com/videos/regional-train-arrives-in-gare-de-lyon-video-id455794584,455794584.mp4,
gettyimages,http://media.gettyimages.com/videos/gare-de-lyon-railway-station-in-paris-video-id456539918,456539918.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-crossing-street-in-shibuya-video-id456648116,456648116.mp4,
gettyimages,http://media.gettyimages.com/videos/shibuya-clossing-video-id456650124,456650124.mp4,
gettyimages,http://media.gettyimages.com/videos/traveler-crowd-subway-train-station-in-hong-kong-video-id457037012,457037012.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-video-id457299592,457299592.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-at-night-video-id458121910,458121910.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-at-night-video-id458121912,458121912.mp4,
gettyimages,http://media.gettyimages.com/videos/a-busy-crossing-in-a-poor-neighborhood-of-hongkong-video-id458203727,458203727.mp4,
gettyimages,http://media.gettyimages.com/videos/grand-central-station-new-york-video-id458240928,458240928.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-people-at-gwangjang-market-video-id458528830,458528830.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-the-pedestrian-at-the-gwanghwamun-square-in-downtown-video-id458531972,458531972.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-walking-people-nearby-yeouido-business-district-video-id458531976,458531976.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-walking-people-nearby-yeouido-business-district-video-id458531978,458531978.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-walking-people-nearby-yeouido-business-district-video-id458531980,458531980.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-walking-people-nearby-yeouido-business-district-video-id458531982,458531982.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-walking-people-nearby-yeouido-business-district-video-id458531984,458531984.mp4,
gettyimages,http://media.gettyimages.com/videos/people-get-stand-in-the-line-at-the-yeouido-subway-station-video-id458531986,458531986.mp4,
gettyimages,http://media.gettyimages.com/videos/people-get-stand-in-the-line-at-the-yeouido-subway-station-video-id458531988,458531988.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-walking-people-nearby-yeouido-business-district-video-id458531990,458531990.mp4,
gettyimages,http://media.gettyimages.com/videos/people-get-stand-in-the-line-at-the-yeouido-subway-station-video-id458531992,458531992.mp4,
gettyimages,http://media.gettyimages.com/videos/some-group-of-people-are-waiting-luggage-and-another-group-of-people-video-id458586110,458586110.mp4,
gettyimages,http://media.gettyimages.com/videos/people-crossing-the-road-video-id458590616,458590616.mp4,
gettyimages,http://media.gettyimages.com/videos/people-in-shopping-street-video-id458590618,458590618.mp4,
gettyimages,http://media.gettyimages.com/videos/london-bridge-commuters-video-id458641866,458641866.mp4,
gettyimages,http://media.gettyimages.com/videos/london-bridge-commuters-video-id458641870,458641870.mp4,
gettyimages,http://media.gettyimages.com/videos/kaufingerstrae-sunny-blue-sky-many-people-shops-video-id459199323,459199323.mp4,
gettyimages,http://media.gettyimages.com/videos/visitors-of-the-oktoberfest-in-munich-video-id459431980,459431980.mp4,
gettyimages,http://media.gettyimages.com/videos/visitors-of-the-oktoberfest-in-munich-video-id459431982,459431982.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-london-coventry-street-video-id459432000,459432000.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-at-night-video-id459701442,459701442.mp4,
gettyimages,http://media.gettyimages.com/videos/copenhagen-denmark-radhuspladsen-and-city-hall-palace-hotel-kobenhavn-video-id459746014,459746014.mp4,
gettyimages,http://media.gettyimages.com/videos/interior-shots-of-staff-opening-the-doors-of-an-asda-supermarket-and-video-id459935838,459935838.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-walking-shinjuku-tokyo-japan-video-id460121582,460121582.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-walking-shinjuku-tokyo-japan-video-id460128016,460128016.mp4,
gettyimages,http://media.gettyimages.com/videos/an-anonymous-crowd-walking-down-a-crowded-sidewalk-in-new-york-city-video-id460323520,460323520.mp4,
gettyimages,http://media.gettyimages.com/videos/an-anonymous-crowd-walking-down-a-crowded-sidewalk-in-new-york-city-video-id460323522,460323522.mp4,
gettyimages,http://media.gettyimages.com/videos/an-anonymous-crowd-walking-down-a-crowded-sidewalk-in-new-york-city-video-id460323524,460323524.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-of-people-shopping-in-causeway-bay-hong-kong-island-video-id460332770,460332770.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-of-people-shopping-hong-kong-island-video-id460332776,460332776.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-london-cranbourn-street-video-id460454634,460454634.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-london-coventry-street-video-id460454638,460454638.mp4,
gettyimages,http://media.gettyimages.com/videos/christmas-shopping-in-mnster-germany-video-id460457140,460457140.mp4,
gettyimages,http://media.gettyimages.com/videos/shows-exterior-shots-of-busy-zebracrossing-on-december-12-2014-in-video-id460673396,460673396.mp4,
gettyimages,http://media.gettyimages.com/videos/shows-exterior-wide-shot-of-extremely-street-on-december-12-2014-in-video-id460673404,460673404.mp4,
gettyimages,http://media.gettyimages.com/videos/tourists-on-nanjing-road-video-id460689930,460689930.mp4,
gettyimages,http://media.gettyimages.com/videos/tourists-on-nanjing-road-video-id460689932,460689932.mp4,
gettyimages,http://media.gettyimages.com/videos/tourists-on-nanjing-road-video-id460689936,460689936.mp4,
gettyimages,http://media.gettyimages.com/videos/passageway-between-train-stations-in-shibuya-tokyo-japan-video-id460718863,460718863.mp4,
gettyimages,http://media.gettyimages.com/videos/view-of-djemaa-el-fna-square-at-dusk-with-people-moving-marrakech-video-id460736761,460736761.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-video-id460770120,460770120.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-video-id460770122,460770122.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-london-cranbourn-street-video-id460948168,460948168.mp4,
gettyimages,http://media.gettyimages.com/videos/subway-arrives-at-station-in-tokyo-japan-video-id461003132,461003132.mp4,
gettyimages,http://media.gettyimages.com/videos/subway-stoping-and-passages-entering-train-in-tokyo-japan-video-id461003134,461003134.mp4,
gettyimages,http://media.gettyimages.com/videos/subway-stoping-and-passages-entering-train-in-tokyo-japan-video-id461003138,461003138.mp4,
gettyimages,http://media.gettyimages.com/videos/shopping-street-in-shanghai-video-id461019746,461019746.mp4,
gettyimages,http://media.gettyimages.com/videos/crowded-shopping-street-video-id461019754,461019754.mp4,
gettyimages,http://media.gettyimages.com/videos/people-on-the-move-video-id461211190,461211190.mp4,
gettyimages,http://media.gettyimages.com/videos/people-on-the-move-video-id461262488,461262488.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-of-people-walking-in-the-city-video-id461262490,461262490.mp4,
gettyimages,http://media.gettyimages.com/videos/people-on-the-move-video-id461262524,461262524.mp4,
gettyimages,http://media.gettyimages.com/videos/shibuya-intersection-at-night-video-id461365614,461365614.mp4,
gettyimages,http://media.gettyimages.com/videos/shibuya-intersection-at-night-video-id461365618,461365618.mp4,
gettyimages,http://media.gettyimages.com/videos/busy-street-at-shibuya-clossing-at-nighttokyojapan-video-id461367726,461367726.mp4,
gettyimages,http://media.gettyimages.com/videos/busy-street-at-shibuya-clossing-at-nighttokyojapan-video-id461367730,461367730.mp4,
gettyimages,http://media.gettyimages.com/videos/busy-street-at-shibuya-clossing-at-nighttokyojapan-video-id461367732,461367732.mp4,
gettyimages,http://media.gettyimages.com/videos/busy-street-at-shibuya-clossing-at-nighttokyojapan-video-id461367750,461367750.mp4,
gettyimages,http://media.gettyimages.com/videos/shibuya-crossing-video-id461367892,461367892.mp4,
gettyimages,http://media.gettyimages.com/videos/crowd-moving-in-and-out-of-mercat-boqueria-barcelona-catalunya-spain-video-id461491893,461491893.mp4,
gettyimages,http://media.gettyimages.com/videos/crowds-of-people-walking-in-the-city-video-id461651390,461651390.mp4,
gettyimages,http://media.gettyimages.com/videos/people-passing-each-other-in-a-station-video-id461651398,461651398.mp4,
gettyimages,http://media.gettyimages.com/videos/ferry-commuters-in-the-morning-heading-to-nyc-video-id461666898,461666898.mp4,
gettyimages,http://media.gettyimages.com/videos/morning-ferry-commuters-on-their-way-to-manhattan-video-id461666920,461666920.mp4,
gettyimages,http://media.gettyimages.com/videos/people-waiting-in-line-at-airport-at-midway-airport-on-january-03-in-video-id461737639,461737639.mp4,
gettyimages,http://media.gettyimages.com/videos/people-waiting-in-line-at-airport-at-midway-airport-on-january-03-in-video-id461737643,461737643.mp4,
gettyimages,http://media.gettyimages.com/videos/people-and-traffic-crossing-at-a-manhattan-intersection-video-id461963502,461963502.mp4,
gettyimages,http://media.gettyimages.com/videos/yamanote-line-arriving-video-id462023596,462023596.mp4,
gettyimages,http://media.gettyimages.com/videos/people-crossing-the-road-video-id462042642,462042642.mp4,
gettyimages,http://media.gettyimages.com/videos/visitors-walking-through-oktoberfest-fairgrounds-video-id462592770,462592770.mp4,
gettyimages,http://media.gettyimages.com/videos/visitors-walking-through-oktoberfest-fairgrounds-video-id462592772,462592772.mp4,
gettyimages,http://media.gettyimages.com/videos/visitors-walking-through-oktoberfest-fairgrounds-video-id462592774,462592774.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-crossing-in-omotesando-tokyo-japan-video-id462597400,462597400.mp4,
gettyimages,http://media.gettyimages.com/videos/pedestrians-crossing-in-omotesando-tokyo-japan-video-id462597402,462597402.mp4,
gettyimages,http://media.gettyimages.com/videos/streets-of-shibuya-tokyo-japan-video-id462609530,462609530.mp4,
gettyimages,http://media.gettyimages.com/videos/subway-arriving-at-station-in-tokyo-japan-video-id462609708,462609708.mp4,
gettyimages,http://media.gettyimages.com/videos/subway-arriving-at-station-in-tokyo-japan-video-id462609720,462609720.mp4,
gettyimages,http://media.gettyimages.com/videos/information-booth-in-the-main-concourse-at-grand-central-terminal-in-video-id462651506,462651506.mp4,
gettyimages,http://media.gettyimages.com/videos/the-main-concourse-in-grand-central-terminal-in-manhattan-video-id462651508,462651508.mp4,
gettyimages,http://media.gettyimages.com/videos/people-entering-grand-central-terminal-from-park-avenue-video-id462653692,462653692.mp4,
gettyimages,http://media.gettyimages.com/videos/the-subway-and-shuttle-passage-in-grand-central-terminal-in-manhattan-video-id462655822,462655822.mp4,
gettyimages,http://media.gettyimages.com/videos/passage-in-grand-central-terminal-near-the-ticket-windows-video-id462655824,462655824.mp4,
gettyimages,http://media.gettyimages.com/videos/the-ticket-windows-in-the-main-concourse-of-grand-central-terminal-in-video-id462655830,462655830.mp4,
gettyimages,http://media.gettyimages.com/videos/the-42nd-street-entrance-to-grand-central-terminal-as-seen-from-the-video-id462655850,462655850.mp4,"0,7"
gettyimages,http://media.gettyimages.com/videos/the-west-balcony-in-the-main-concourse-of-grand-central-terminal-in-video-id462655932,462655932.mp4,
gettyimages,http://media.gettyimages.com/videos/the-east-balcony-in-the-main-concourse-of-grand-central-terminal-in-video-id462655934,462655934.mp4,
gettyimages,http://media.gettyimages.com/videos/the-lexington-passage-in-grand-central-terminal-in-manhattan-video-id462655936,462655936.mp4,
gettyimages,http://media.gettyimages.com/videos/the-west-balcony-in-the-main-concourse-of-grand-central-terminal-in-video-id462655938,462655938.mp4,
gettyimages,http://media.gettyimages.com/videos/pan-to-the-lexington-passage-in-grand-central-terminal-video-id462655940,462655940.mp4,
gettyimages,http://media.gettyimages.com/videos/people-entering-grand-central-terminal-from-park-avenue-in-manhattan-video-id462655946,462655946.mp4,
gettyimages,http://media.gettyimages.com/videos/commuters-entering-grand-central-terminal-from-park-ave-in-manhattan-video-id462655954,462655954.mp4,
gettyimages,http://media.gettyimages.com/videos/people-on-the-move-in-a-station-video-id462877520,462877520.mp4,
gettyimages,http://media.gettyimages.com/videos/slow-motion-crowd-at-metro-station-for-modern-city-life-background-video-id462883824,462883824.mp4,"0,5"
gettyimages,http://media.gettyimages.com/videos/slow-motion-crowd-at-metro-station-for-modern-city-life-background-video-id462918400,462918400.mp4,
gettyimages,http://media.gettyimages.com/videos/-video-id462920846,462920846.mp4,
gettyimages,http://media.gettyimages.com/videos/students-on-steps-in-college-video-id463317352,463317352.mp4,
gettyimages,http://media.gettyimages.com/videos/students-on-steps-in-college-video-id463317354,463317354.mp4,
gettyimages,http://media.gettyimages.com/videos/spectacular-vaulted-ceiling-and-chandeliers-in-moscows-komsomolskaya-video-id463486586,463486586.mp4,
gettyimages,http://media.gettyimages.com/videos/shot-of-people-in-a-row-at-the-roaming-center-of-incheon-airport-video-id463491022,463491022.mp4,
gettyimages,http://media.gettyimages.com/videos/people-walking-in-a-london-station-watched-by-policeman-video-id463976726,463976726.mp4,
gettyimages,http://media.gettyimages.com/videos/london-coventry-street-and-piccadilly-circus-video-id463976764,463976764.mp4,
gettyimages,http://media.gettyimages.com/videos/traffic-in-london-coventry-street-video-id463976790,463976790.mp4,
gettyimages,http://media.gettyimages.com/videos/traveling-at-night-airport-video-id464013682,464013682.mp4,
