Video,Label
2_1_4_000085305.mp4,marching
2_1_5_000085305.mp4,marching
2_1_6_000085305.mp4,marching
2_2_0_000090400.mp4,marching
2_2_1_000090400.mp4,marching
2_2_2_000090400.mp4,marching
2_3_0_000114927.mp4,riding_escalator
2_3_1_000114927.mp4,riding_escalator
2_3_2_000114927.mp4,riding_escalator
2_3_3_000114927.mp4,riding_escalator
2_3_4_000114927.mp4,riding_escalator
2_3_5_000114927.mp4,riding_escalator
2_4_0_000125733.mp4,marching
2_4_1_000125733.mp4,marching
2_4_2_000125735.mp4,marching
2_4_3_000125735.mp4,marching
2_4_4_000125735.mp4,marching
2_4_5_000125735.mp4,marching
2_4_6_000125826.mp4,marching
2_4_7_000125826.mp4,marching
2_4_8_000125826.mp4,marching
2_4_9_000125826.mp4,marching
2_6_0_000146719.mp4,riding_escalator
2_6_1_000146725.mp4,riding_escalator
2_6_3_000146725.mp4,riding_escalator
1_801_0_061747863.mp4,busy_street
1_801_1_061747863.mp4,busy_street
1_823_0_062868048.mp4,crowded_street
1_823_1_062868048.mp4,waiting
1_836_4_101015082.mp4,crowded_street
1_836_5_101015082.mp4,crowded_street
1_845_0_103253412.mp4,crowded_street
1_845_1_103253412.mp4,crowded_street
1_845_2_103253412.mp4,crowded_street
1_885_1_137919892.mp4,crowded_street
1_893_1_142618281.mp4,busy_street
1_893_3_142618281.mp4,busy_street
1_893_4_142618281.mp4,busy_street
1_895_5_144789642.mp4,crowded_street
1_895_6_144789642.mp4,crowded_street
1_896_3_145669172.mp4,"shopping,mall"
1_897_0_145754478.mp4,crowded_street
1_897_1_145754478.mp4,crowded_street
1_897_2_145754478.mp4,crowded_street
1_901_0_148739011.mp4,crowded_street
1_914_0_156264116.mp4,religious_gathering
1_928_5_163653179.mp4,crowded_street
1_928_6_163653179.mp4,crowded_street
1_928_7_163653179.mp4,crowded_street
1_949_8_176746790.mp4,busy_street
1_952_0_179672181.mp4,crowded_street
1_952_3_179672245.mp4,crowded_street
1_952_4_179672246.mp4,crowded_street
1_952_5_179672246.mp4,crowded_street
1_952_6_179672247.mp4,crowded_street
1_952_7_179672247.mp4,crowded_street
1_957_0_181543733.mp4,crowded_street
1_959_0_181842044.mp4,crowded_street
1_959_1_181842052.mp4,crowded_street
1_959_2_181842052.mp4,crowded_street
1_959_3_181842052.mp4,crowded_street
1_959_4_181842052.mp4,crowded_street
1_959_5_181842052.mp4,crowded_street
1_960_2_181947366.mp4,crowded_street
1_965_0_186606908.mp4,crowded_street
1_965_1_186606908.mp4,crowded_street
1_965_2_186606908.mp4,crowded_street
1_965_5_186606908.mp4,crowded_street
1_965_6_186606908.mp4,crowded_street
1_968_0_187373497.mp4,shopping
1_968_37_187373740.mp4,medical_emergency
1_1020_0_450004926.mp4,"rush_hour,office_goers"
1_1021_0_450015802.mp4,waiting_in_queue
1_1028_0_451732052.mp4,crowded_street
1_1028_1_451732052.mp4,crowded_street
1_1028_2_451732052.mp4,crowded_street
1_1033_0_453617104.mp4,crowded_street
1_1033_1_453617106.mp4,crowded_street
1_1033_2_453617106.mp4,crowded_street
1_1033_3_453617106.mp4,crowded_street
1_1033_4_453617106.mp4,crowded_street
1_1034_3_453641410.mp4,crowded_street
1_1036_2_454201823.mp4,road_crossing
1_1038_0_454393819.mp4,crowded_street
1_1038_1_454393819.mp4,crowded_street
1_1038_2_454393819.mp4,crowded_street
1_1046_0_457299592.mp4,crowded_street
1_1046_1_457299592.mp4,crowded_street
1_1046_2_457299592.mp4,crowded_street
1_1050_0_458528830.mp4,"walking_on_street,shopping"
1_1056_1_459431982.mp4,"fair,fest"
1_1071_0_460770120.mp4,crowded_street
1_1071_1_460770120.mp4,crowded_street
1_1071_2_460770120.mp4,crowded_street
1_1071_3_460770120.mp4,crowded_street
1_1071_4_460770120.mp4,crowded_street
1_1071_5_460770122.mp4,crowded_street
1_1071_6_460770122.mp4,crowded_street
1_1071_7_460770122.mp4,crowded_street
1_1071_8_460770122.mp4,crowded_street
1_1074_2_461019754.mp4,crowded_street
1_1074_3_461019754.mp4,crowded_street
1_1074_4_461019754.mp4,crowded_street
1_1079_0_461491893.mp4,crowded_street
1_1080_0_461651390.mp4,crowded_street
1_1080_1_461651390.mp4,crowded_street
1_1080_2_461651390.mp4,crowded_street
1_1086_0_462592770.mp4,"fair,fest"
1_1086_1_462592770.mp4,"fair,fest"
1_1086_2_462592770.mp4,"fair,fest"
1_1086_3_462592772.mp4,"fair,fest"
1_1086_4_462592772.mp4,"fair,fest"
1_1086_6_462592774.mp4,"fair,fest"
1_1102_0_464370822.mp4,busy_street
1_1103_0_465302177.mp4,crowded_street
1_1109_0_466301090.mp4,"fair,fest"
1_1124_1_473010465.mp4,pedestrians
1_1125_0_473251641.mp4,busy_street
1_1132_0_477433623.mp4,pedestrians
1_1152_0_480861480.mp4,crowded_street
1_1157_1_481253084.mp4,crowded_street
1_1170_1_482739020.mp4,"fair,fest"
1_1170_2_482739022.mp4,"fair,fest"
1_1170_3_482739022.mp4,"fair,fest"
1_1171_0_482741736.mp4,crowded_street
1_1171_1_482741736.mp4,crowded_street
1_1171_2_482741736.mp4,crowded_street
1_1171_3_482741736.mp4,crowded_street
1_1186_0_483823177.mp4,crowded_street
1_1190_0_486351576.mp4,crowded_street
1_1190_1_486351576.mp4,crowded_street
1_1190_3_486351576.mp4,busy_street
1_1190_4_486351576.mp4,busy_street
1_1195_0_487045742.mp4,rush_hour
1_1196_0_487060102.mp4,rush_hour
1_1201_0_487072074.mp4,rush_hour
1_1201_1_487072074.mp4,rush_hour
1_1201_2_487072074.mp4,rush_hour
1_1201_3_487072074.mp4,rush_hour
1_1201_4_487072074.mp4,"rush_hour,crowded_street"
1_1202_0_487076698.mp4,busy_street
1_1202_1_487076698.mp4,busy_street
1_1202_2_487076698.mp4,busy_street
1_1202_3_487076698.mp4,busy_street
1_1211_0_488620768.mp4,crowded_street
1_1211_1_488620768.mp4,crowded_street
1_1220_0_490387458.mp4,crowded_street
1_1220_1_490387458.mp4,crowded_street
1_1221_0_490411864.mp4,busy_street
1_1221_1_490411872.mp4,busy_street
1_1221_2_490411878.mp4,busy_street
1_1221_3_490411878.mp4,busy_street
1_1225_0_490648052.mp4,crowded_street
1_1225_1_490648052.mp4,crowded_street
1_1225_2_490648052.mp4,crowded_street
1_1225_3_490648052.mp4,crowded_street
1_1255_0_494013224.mp4,crowded_street
1_1255_1_494013224.mp4,crowded_street
1_1257_1_494016550.mp4,crowded_street
1_1275_3_494956620.mp4,crowded_street
1_1276_0_494961112.mp4,busy_street
1_1279_0_495244950.mp4,busy_street
1_1282_0_495278642.mp4,busy_street
1_1283_0_495280784.mp4,"crowded_street,busy_street"
1_1284_1_495282904.mp4,pedestrians
1_1285_0_495285008.mp4,"crowded_street,busy_street"
1_1285_1_495285008.mp4,"crowded_street,busy_street"
1_1285_2_495285262.mp4,"crowded_street,busy_street"
1_1285_3_495285262.mp4,"crowded_street,busy_street"
1_1285_4_495285262.mp4,"crowded_street,busy_street"
1_1285_5_495285262.mp4,"crowded_street,busy_street"
1_1286_0_495287296.mp4,"crowded_street,busy_street"
1_1288_1_495366152.mp4,pedestrians
1_1288_2_495366152.mp4,pedestrians
1_1302_0_496276326.mp4,busy_street
1_1307_0_497681631.mp4,crowded_street
1_1307_1_497681631.mp4,crowded_street
1_1307_2_497681631.mp4,crowded_street
1_1316_0_498778666.mp4,crowded_street
1_1316_1_498778666.mp4,crowded_street
1_1316_2_498778666.mp4,crowded_street
1_1355_0_501873432.mp4,crowded_street
1_1361_0_503257050.mp4,crowded_street
1_1364_0_503574082.mp4,busy_street
1_1369_0_504664448.mp4,busy_street
1_1369_1_504664448.mp4,busy_street
1_1369_2_504664448.mp4,crowded_street
1_1370_0_504666552.mp4,crowded_street
1_1370_1_504666552.mp4,crowded_street
1_1371_0_504673882.mp4,crowded_street
1_1371_1_504673882.mp4,crowded_street
1_1376_0_505146945.mp4,crowded_street
1_1376_1_505146945.mp4,crowded_street
1_1376_2_505146945.mp4,crowded_street
1_1381_0_505831152.mp4,"street_shopping,market"
1_1382_0_506027542.mp4,busy_street
1_1387_5_506581396.mp4,busy_street
1_1387_6_506581396.mp4,busy_street
2_10_0_000322723.mp4,walking_in_corridor
2_10_1_000322723.mp4,walking_in_corridor
2_10_2_000322723.mp4,walking_in_corridor
2_11_0_000326467.mp4,marching
2_11_1_000326467.mp4,marching
2_11_2_000326467.mp4,marching
2_12_0_000328554.mp4,pedestrians
2_13_0_000330681.mp4,marathon
2_13_1_000330681.mp4,marathon
2_13_2_000330681.mp4,marathon
2_13_3_000330681.mp4,marathon
2_13_4_000330681.mp4,marathon
2_15_0_000365890.mp4,marathon
2_15_1_000365890.mp4,marathon
2_15_2_000365890.mp4,marathon
2_15_3_000365890.mp4,marathon
2_15_4_000365890.mp4,marathon
2_16_1_000367242.mp4,pedestrians
2_16_2_000367242.mp4,pedestrians
2_16_4_000367242.mp4,pedestrians
2_17_0_000370006.mp4,marathon
2_17_1_000370006.mp4,marathon
2_17_2_000370006.mp4,marathon
2_17_3_000370006.mp4,marathon
2_17_4_000370006.mp4,marathon
2_17_5_000370006.mp4,marathon
2_17_6_000370006.mp4,marathon
2_21_2_000455712.mp4,road_crossing
2_21_3_000455714.mp4,road_crossing
2_21_5_000455741.mp4,pedestrians
2_26_3_000582174.mp4,road_crossing
2_27_2_000583722.mp4,pedestrians
2_32_1_000722768.mp4,marathon
2_32_2_000722768.mp4,marathon
2_32_5_000722768.mp4,marathon
2_34_0_000738721.mp4,walking_in_corridor
2_34_1_000738721.mp4,walking_in_corridor
2_34_2_000738721.mp4,walking_in_corridor
2_34_3_000738721.mp4,walking_in_corridor
2_35_0_000741276.mp4,riding_escalator
2_35_1_000741276.mp4,riding_escalator
2_42_0_000830922.mp4,rush_hour
2_42_1_000830922.mp4,rush_hour
2_42_2_000830967.mp4,rush_hour
2_42_3_000830967.mp4,rush_hour
2_43_0_000831089.mp4,rush_hour
2_43_1_000831089.mp4,rush_hour
2_43_2_000831089.mp4,rush_hour
2_43_3_000831306.mp4,rush_hour
2_43_4_000831306.mp4,rush_hour
2_45_0_000850684.mp4,marathon
2_45_1_000850684.mp4,marathon
2_45_2_000850684.mp4,marathon
2_45_3_000850684.mp4,marathon
2_45_4_000850684.mp4,marathon
2_46_0_000872442.mp4,marathon
2_47_1_000874266.mp4,road_crossing
2_47_2_000874266.mp4,road_crossing
2_50_1_000890144.mp4,rush_hour
2_50_2_000890144.mp4,rush_hour
2_50_3_000890144.mp4,rush_hour
2_50_4_000890144.mp4,rush_hour
2_50_5_000890593.mp4,busy_street
2_51_0_000906877.mp4,riding_escalator
2_51_1_000906877.mp4,riding_escalator
2_52_0_000907430.mp4,road_crossing
2_55_0_001005037.mp4,riding_escalator
2_55_1_001005037.mp4,riding_escalator
2_57_0_001059097.mp4,marching
2_59_0_001077686.mp4,riding_escalator
2_59_1_001077686.mp4,riding_escalator
2_59_2_001077686.mp4,alighting_stairs
2_59_3_001077686.mp4,riding_escalator
2_60_1_001089304.mp4,riding_escalator
2_62_0_001101418.mp4,riding_escalator
2_62_1_001101418.mp4,riding_escalator
2_62_2_001101418.mp4,riding_escalator
2_62_3_001101418.mp4,riding_escalator
2_65_0_001391649.mp4,marathon
2_65_1_001391649.mp4,marathon
2_65_2_001391649.mp4,marathon
2_65_3_001391649.mp4,marathon
2_67_0_002336747.mp4,road_crossing
2_72_0_002974912.mp4,walking_on_street
2_72_1_002974912.mp4,walking_on_street
2_75_0_003637651.mp4,riding_escalator
2_75_1_003637651.mp4,riding_escalator
2_75_3_003637651.mp4,riding_escalator
2_91_0_004366326.mp4,marathon
2_91_1_004366326.mp4,marathon
2_91_2_004366326.mp4,marathon
2_91_3_004366633.mp4,marathon
2_91_4_004366633.mp4,marathon
2_91_5_004366633.mp4,marathon
2_91_6_004366633.mp4,marathon
2_92_0_004367106.mp4,marathon
2_92_2_004367106.mp4,marathon
2_97_0_005091522.mp4,pedestrians
2_103_0_005298524.mp4,demonstration
2_103_1_005298524.mp4,demonstration
2_106_0_006269744.mp4,"military_band,marching"
2_106_1_006269744.mp4,"military_band,marching"
2_107_0_006531492.mp4,alighting_stairs
2_116_0_007300198.mp4,marching
2_116_1_007300198.mp4,marching
2_116_2_007300198.mp4,marching
2_116_3_007300198.mp4,marching
2_117_0_007340243.mp4,marching
2_117_1_007340243.mp4,marching
2_117_2_007340243.mp4,marching
2_117_3_007340288.mp4,marching
2_117_4_007340288.mp4,marching
2_117_5_007340288.mp4,marching
2_117_6_007340288.mp4,marching
2_117_7_007340288.mp4,marching
2_117_8_007340624.mp4,demonstration
2_117_9_007340624.mp4,demonstration
2_117_10_007340624.mp4,demonstration
2_117_11_007340624.mp4,demonstration
2_117_12_007340624.mp4,demonstration
2_117_13_007340624.mp4,demonstration
2_117_14_007340636.mp4,demonstration
2_117_15_007340636.mp4,demonstration
2_117_16_007340636.mp4,demonstration
2_117_17_007340636.mp4,demonstration
2_117_18_007340636.mp4,demonstration
2_118_1_007636567.mp4,walking_in_corridor
2_118_2_007636567.mp4,walking_in_corridor
2_118_3_007636567.mp4,walking_in_corridor
2_119_7_007729461.mp4,station_entry
2_121_4_007738662.mp4,road_crossing
2_123_2_007750298.mp4,"commuters,wating"
2_124_0_007753479.mp4,riding_escalator
2_124_1_007753479.mp4,riding_escalator
2_124_2_007753479.mp4,riding_escalator
2_126_0_007767783.mp4,marathon
2_126_1_007767783.mp4,marathon
2_126_2_007767783.mp4,marathon
2_126_3_007767783.mp4,marathon
2_126_4_007767783.mp4,marathon
2_128_0_007994182.mp4,pedestrians
2_129_0_008510423.mp4,demonstration
2_129_1_008510423.mp4,demonstration
2_129_2_008510423.mp4,demonstration
2_129_3_008510423.mp4,demonstration
2_133_0_008567541.mp4,riding_escalator
2_133_2_008567541.mp4,riding_escalator
2_134_0_008607807.mp4,walking_in_corridor
2_135_0_008621705.mp4,alighting_stairs
2_135_1_008621705.mp4,alighting_stairs
2_136_0_008647753.mp4,road_crossing
2_139_3_008681798.mp4,"fair,fest"
2_140_0_008760417.mp4,demonstration
2_140_1_008760417.mp4,demonstration
2_140_2_008760417.mp4,demonstration
2_140_3_008760417.mp4,demonstration
2_142_0_008832965.mp4,office_goers
2_145_0_008907048.mp4,marathon
2_145_1_008907048.mp4,marathon
2_145_2_008907048.mp4,marathon
2_145_3_008907048.mp4,marathon
2_146_0_008911734.mp4,commuters
2_146_1_008911734.mp4,commuters
2_147_0_008912614.mp4,road_crossing
2_147_2_008912614.mp4,road_crossing
2_149_3_008974218.mp4,commuters
2_150_4_008984653.mp4,shopping
2_151_1_008987505.mp4,riding_escalator
2_153_1_009147639.mp4,pedestrians
2_155_4_009622329.mp4,station_entry_exit
2_155_5_009622329.mp4,station_entry_exit
2_165_2_010740449.mp4,pedestrians
2_166_0_010747891.mp4,road_crossing
2_166_1_010747891.mp4,road_crossing
2_166_3_010747891.mp4,road_crossing
2_168_2_010796652.mp4,office_goers
2_173_1_010806793.mp4,"marathon,beach"
2_173_2_010806793.mp4,"marathon,beach"
2_174_0_010808975.mp4,"marathon,beach"
2_174_1_010808975.mp4,"marathon,beach"
2_174_4_010808975.mp4,"marathon,beach"
2_174_5_010808975.mp4,"marathon,beach"
2_174_6_010808975.mp4,"marathon,beach"
2_174_7_010808989.mp4,"marathon,beach"
2_174_8_010808989.mp4,"marathon,beach"
2_175_0_010809051.mp4,"marathon,beach"
2_175_4_010809268.mp4,"marathon,beach"
2_175_5_010809268.mp4,"marathon,beach"
2_175_8_010809311.mp4,"marathon,beach"
2_175_9_010809311.mp4,"marathon,beach"
2_175_11_010809311.mp4,"marathon,beach"
2_175_12_010809311.mp4,"marathon,beach"
2_175_13_010809382.mp4,"marathon,beach"
2_175_15_010809452.mp4,"marathon,beach"
2_175_16_010809452.mp4,"marathon,beach"
2_176_1_010812135.mp4,riding_escalator
2_176_2_010812135.mp4,riding_escalator
2_176_3_010812135.mp4,riding_escalator
2_179_1_010836619.mp4,road_crossing
2_179_2_010836637.mp4,road_crossing
2_179_3_010836637.mp4,road_crossing
2_179_4_010836637.mp4,road_crossing
2_179_5_010836637.mp4,road_crossing
2_179_6_010836637.mp4,road_crossing
2_179_7_010836637.mp4,road_crossing
2_181_0_010846430.mp4,busy_street
2_182_0_010863149.mp4,riding_escalator
2_182_1_010863149.mp4,riding_escalator
2_182_2_010863195.mp4,riding_escalator
2_182_4_010863252.mp4,riding_escalator
2_183_1_010864647.mp4,road_crossing
2_186_0_010884694.mp4,road_crossing
2_186_2_010884755.mp4,road_crossing
2_186_3_010884755.mp4,road_crossing
2_186_4_010884790.mp4,road_crossing
2_191_0_011040620.mp4,alighting_stairs
2_191_1_011040620.mp4,alighting_stairs
2_192_0_011045294.mp4,climbing_stairs
2_192_4_011045294.mp4,climbing_stairs
2_192_5_011045605.mp4,pedestrians
2_194_0_011069196.mp4,riding_escalator
2_194_1_011069196.mp4,riding_escalator
2_194_2_011069196.mp4,riding_escalator
2_195_0_011079276.mp4,walking_on_street
2_195_1_011079276.mp4,office_goers
2_195_2_011079276.mp4,office_goers
2_195_3_011079276.mp4,office_goers
2_195_4_011079276.mp4,office_goers
2_195_5_011079276.mp4,office_goers
2_195_6_011079276.mp4,office_goers
2_195_7_011079276.mp4,office_goers
2_195_8_011079276.mp4,office_goers
2_195_9_011079276.mp4,office_goers
2_195_10_011079276.mp4,office_goers
2_195_11_011079276.mp4,office_goers
2_195_12_011079481.mp4,commuters
2_195_14_011079481.mp4,commuters
2_197_3_011087607.mp4,road_crossing
2_199_1_011106377.mp4,road_crossing
2_199_2_011106377.mp4,road_crossing
2_199_7_011106690.mp4,road_crossing
2_199_10_011106820.mp4,road_crossing
2_200_5_011107004.mp4,road_crossing
2_200_6_011107004.mp4,road_crossing
2_200_7_011107004.mp4,road_crossing
2_201_0_011127504.mp4,riding_escalator
2_201_1_011127504.mp4,riding_escalator
2_201_2_011127504.mp4,riding_escalator
2_202_0_011130000.mp4,walking_on_street
2_205_2_011151588.mp4,tavellers
2_205_4_011151588.mp4,tavellers
2_206_0_011154657.mp4,strolling
2_206_1_011154657.mp4,strolling
2_207_4_011188102.mp4,climbing_stairs
2_207_5_011188102.mp4,climbing_stairs
2_207_6_011188102.mp4,climbing_stairs
2_207_7_011188275.mp4,climbing_stairs
2_207_8_011188275.mp4,climbing_stairs
2_207_9_011188275.mp4,climbing_stairs
2_207_13_011188275.mp4,climbing_stairs
2_208_9_011271434.mp4,road_crossing
2_209_0_011275358.mp4,riding_escalator
2_209_1_011275358.mp4,riding_escalator
2_210_1_011282159.mp4,pedestrians
2_210_2_011282159.mp4,pedestrians
2_211_1_011283405.mp4,pedestrians
2_211_2_011283405.mp4,pedestrians
2_211_3_011283405.mp4,pedestrians
2_211_5_011283405.mp4,pedestrians
2_211_6_011283405.mp4,pedestrians
2_211_7_011283405.mp4,pedestrians
2_211_8_011283405.mp4,pedestrians
2_212_0_011291148.mp4,strolling
2_212_1_011291148.mp4,strolling
2_212_3_011291148.mp4,strolling
2_212_4_011291148.mp4,strolling
2_213_0_011293774.mp4,riding_escalator
2_213_1_011293774.mp4,riding_escalator
2_213_2_011293774.mp4,riding_escalator
2_213_4_011293809.mp4,riding_escalator
2_213_5_011293809.mp4,riding_escalator
2_214_0_011296616.mp4,marching
2_214_1_011296616.mp4,marching
2_214_2_011296616.mp4,marching
2_214_3_011296616.mp4,marching
2_217_2_011347639.mp4,road_crossing
2_217_4_011347639.mp4,road_crossing
2_219_1_011430519.mp4,commuters
2_219_2_011430519.mp4,"commuters,office_goers"
2_219_3_011430519.mp4,"commuters,office_goers"
2_219_4_011430519.mp4,"commuters,office_goers"
2_219_5_011430519.mp4,"commuters,office_goers"
2_222_0_011629630.mp4,marathon
2_222_1_011629630.mp4,marathon
2_223_1_011633405.mp4,riding_escalator
2_223_2_011633405.mp4,riding_escalator
2_225_0_011701225.mp4,riding_escalator
2_225_1_011701225.mp4,riding_escalator
2_228_0_011889975.mp4,marching
2_228_1_011889975.mp4,marching
2_235_4_012135250.mp4,road_crossing
2_235_5_012135250.mp4,road_crossing
2_235_8_012135485.mp4,commuters
2_235_9_012135485.mp4,commuters
2_235_10_012135485.mp4,commuters
2_237_2_012202815.mp4,riding_escalator
2_240_1_012331477.mp4,strolling
2_241_0_012357734.mp4,road_crossing
2_242_1_012359491.mp4,commuters
2_246_3_012415605.mp4,road_crossing
2_248_3_012420569.mp4,road_crossing
2_255_1_012477902.mp4,road_crossing
2_256_0_012502802.mp4,pedestrians
2_256_1_012502802.mp4,pedestrians
2_257_1_012590260.mp4,marching
2_259_1_012748097.mp4,riding_escalator
2_281_1_020441307.mp4,"rush_hour,crowded_street"
2_283_0_020455486.mp4,"rush_hour,crowded_street,office_goers"
2_283_1_020455486.mp4,"rush_hour,crowded_street,office_goers"
2_283_2_020455486.mp4,"rush_hour,crowded_street,office_goers"
2_283_3_020455486.mp4,"rush_hour,crowded_street,office_goers"
2_283_4_020455654.mp4,"rush_hour,crowded_street,office_goers"
2_283_5_020455654.mp4,"rush_hour,crowded_street,office_goers"
2_283_6_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_283_7_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_283_8_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_283_9_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_283_10_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_283_11_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_283_12_020455871.mp4,"rush_hour,crowded_street,office_goers"
2_284_0_020456173.mp4,"rush_hour,station,office_goers"
2_284_1_020456173.mp4,"rush_hour,station,office_goers"
2_284_2_020456173.mp4,"rush_hour,station,office_goers"
2_284_3_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_4_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_5_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_6_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_7_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_8_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_10_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_11_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_284_12_020456368.mp4,"rush_hour,crowded_street,office_goers"
2_285_0_020457592.mp4,"rush_hour,office_goers"
2_285_1_020457592.mp4,"rush_hour,office_goers"
2_285_2_020457592.mp4,"rush_hour,office_goers"
2_285_3_020457592.mp4,"rush_hour,office_goers"
2_285_4_020457592.mp4,"rush_hour,office_goers"
2_285_5_020457592.mp4,"rush_hour,office_goers"
2_285_6_020457592.mp4,"rush_hour,office_goers"
2_285_7_020457592.mp4,"rush_hour,office_goers"
2_285_8_020457592.mp4,"rush_hour,office_goers"
2_285_9_020457592.mp4,"rush_hour,office_goers"
2_286_0_020458910.mp4,"rush_hour,office_goers"
2_286_1_020458910.mp4,"rush_hour,office_goers"
2_286_2_020458910.mp4,"rush_hour,office_goers,station"
2_286_3_020458910.mp4,"rush_hour,office_goers"
2_286_4_020458910.mp4,"rush_hour,office_goers"
2_286_5_020458910.mp4,"rush_hour,office_goers"
2_286_6_020458910.mp4,"rush_hour,office_goers"
2_291_0_020493465.mp4,boarding_deboarding_train
2_292_1_020501779.mp4,"rush_hour,office_goers"
2_296_10_020615866.mp4,travellers
2_298_0_021017602.mp4,"rush_hour,office_goers"
2_305_0_021758621.mp4,"rush_hour,office_goers"
2_305_1_021758621.mp4,"rush_hour,office_goers"
2_306_0_021760057.mp4,travellers
2_307_0_021767977.mp4,"rush_hour,office_goers"
2_307_1_021767977.mp4,"rush_hour,office_goers"
2_307_2_021767977.mp4,"rush_hour,office_goers"
2_308_3_021768671.mp4,"rush_hour,office_goers"
2_309_0_021769726.mp4,"rush_hour,office_goers"
1_1387_8_506581406.mp4,busy_street
1_1387_9_506581410.mp4,busy_street
1_1387_10_506581410.mp4,busy_street
1_1387_11_506581410.mp4,busy_street
1_1387_12_506581410.mp4,busy_street
1_1387_14_506581418.mp4,busy_street
1_1387_13_506581418.mp4,busy_street
1_1387_15_506581422.mp4,busy_street
1_1387_16_506581422.mp4,busy_street
1_1387_17_506581422.mp4,busy_street
1_1387_18_506581426.mp4,busy_street
1_1387_19_506581426.mp4,busy_street
1_1387_20_506581440.mp4,busy_street
1_1387_21_506581440.mp4,busy_street
1_1387_23_506581450.mp4,busy_street
1_1387_29_506581506.mp4,busy_street
1_1387_30_506581506.mp4,busy_street
1_1388_5_506622090.mp4,busy_street
1_1400_0_508040396.mp4,crowded_street
1_1400_1_508040396.mp4,crowded_street
1_1400_2_508040396.mp4,crowded_street
1_1400_3_508040396.mp4,crowded_street
1_1413_0_509785768.mp4,"crowded_street,rain"
1_1419_0_511331740.mp4,crowded_street
1_1419_1_511331740.mp4,crowded_street
1_1419_2_511331740.mp4,crowded_street
1_1421_1_511597403.mp4,crowded_street
1_1423_0_512073250.mp4,busy_street
1_1423_1_512073296.mp4,busy_street
1_1423_2_512073520.mp4,busy_street
1_1423_3_512073520.mp4,busy_street
1_1436_2_513925996.mp4,religious_gathering
1_1436_3_513925996.mp4,religious_gathering
1_1474_1_517856680.mp4,crowded_street
1_1477_0_517861676.mp4,crowded_street
1_1480_0_517881092.mp4,crowded_street
1_1480_1_517881092.mp4,crowded_street
1_1480_2_517881092.mp4,crowded_street
1_1481_0_517883450.mp4,crowded_street
1_1481_1_517883450.mp4,crowded_street
1_1482_0_517885908.mp4,crowded_street
1_1503_0_520026446.mp4,busy_street
1_1508_0_520808624.mp4,busy_street
1_1510_0_521215972.mp4,shopping
1_1511_0_521324444.mp4,crowded_street
1_1513_0_521515352.mp4,crowded_street
1_1513_1_521515352.mp4,crowded_street
1_1513_2_521515352.mp4,crowded_street
1_1513_3_521515352.mp4,crowded_street
1_1522_0_523415244.mp4,crowded_street
1_1522_1_523415244.mp4,crowded_street
1_1523_0_524489393.mp4,crowded_street
1_1523_1_524489393.mp4,crowded_street
1_1524_1_525214679.mp4,crowded_street
1_1527_1_527106593.mp4,crowded_street
1_1527_2_527106593.mp4,crowded_street
1_1527_3_527106593.mp4,crowded_street
1_1527_4_527106595.mp4,crowded_street
1_1527_9_527106627.mp4,crowded_street
1_1527_10_527106627.mp4,crowded_street
1_1527_11_527106815.mp4,crowded_street
1_1527_12_527106815.mp4,crowded_street
1_1527_13_527106815.mp4,crowded_street
1_1527_14_527106815.mp4,crowded_street
1_1527_15_527106815.mp4,crowded_street
1_1527_16_527106815.mp4,crowded_street
1_1527_17_527106815.mp4,crowded_street
1_1527_18_527106815.mp4,crowded_street
1_1527_19_527106817.mp4,crowded_street
1_1527_20_527106817.mp4,crowded_street
1_1527_21_527106819.mp4,crowded_street
1_1527_22_527106819.mp4,crowded_street
1_1527_23_527106819.mp4,crowded_street
1_1527_24_527106819.mp4,crowded_street
1_1545_1_568509535.mp4,waiting_at_station
1_1545_11_568509563.mp4,waiting_at_station
1_1546_0_569927213.mp4,"crowd,station"
1_1546_1_569927213.mp4,"crowd,station"
1_1546_2_569927213.mp4,"crowd,station"
1_1546_3_569927213.mp4,"crowd,station"
1_1546_4_569927217.mp4,crowded_street
1_1547_1_569966213.mp4,busy_street
1_1551_0_577721803.mp4,busy_street
1_1554_0_586651027.mp4,crowded_street
1_1554_1_586651027.mp4,crowded_street
1_1558_0_603416443.mp4,"street_shopping,market"
1_1560_4_603418207.mp4,boarding_deboarding_train
1_1561_0_606398333.mp4,"street_shopping,market"
1_1561_1_606398333.mp4,"street_shopping,market"
1_1561_2_606398409.mp4,"street_shopping,market"
1_1561_3_606398571.mp4,"shopping,market"
1_1561_4_606398571.mp4,"shopping,market"
1_1561_5_606398571.mp4,"shopping,market"
